ID_REC,finca,zona,día,tamanio.cu,pante,proceso,arbol.ID,punto,arbol.pers,lat,lon,altura..ft,Fecha.de.c,fecha,hora,GPS,arboles,tiempo,delta,x_UTM,y_UTM
Fran7,Hamburgo,represa,27OCT,1,1,durante,108,199,108,15.17135,92.3210333333333,4025,27/10/2021 12:10,27/10/2021,12.1,negro,1,730,3.00000000000011,-72307.788,18311682.27
Fran7,Hamburgo,represa,27OCT,1,1,durante,109,200,109,15.1713833333333,92.32105,4022,27/10/2021 12:13,27/10/2021,12.13,negro,1,733,0.999999999999886,-72309.495,18311678.52
Fran7,Hamburgo,represa,27OCT,1,1,durante,110,201,110,15.17135,92.3210166666667,4021,27/10/2021 12:14,27/10/2021,12.14,negro,1,734,0,-72305.991,18311682.31
Fran7,Hamburgo,represa,27OCT,1,1,durante,111,202,111,15.17135,92.32105,4021,27/10/2021 12:14,27/10/2021,12.14,negro,1,734,2,-72309.586,18311682.23
Fran7,Hamburgo,represa,27OCT,1,1,durante,112,203,112,15.1713166666667,92.32105,4025,27/10/2021 12:16,27/10/2021,12.16,negro,1,736,3,-72309.676,18311685.93
Fran7,Hamburgo,represa,27OCT,1,1,durante,113,204,113,15.1712833333333,92.3210333333333,4030,27/10/2021 12:19,27/10/2021,12.19,negro,1,739,3.00000000000011,-72307.969,18311689.67
Fran7,Hamburgo,represa,27OCT,1,1,durante,114,205,114,15.1712833333333,92.3210166666667,4031,27/10/2021 12:22,27/10/2021,12.22,negro,1,742,0,-72306.172,18311689.71
Fran7,Hamburgo,represa,27OCT,1,1,durante,115,206,115,15.1712833333333,92.3210166666667,4033,27/10/2021 12:22,27/10/2021,12.22,negro,1,742,0.999999999999886,-72306.172,18311689.71
Fran7,Hamburgo,represa,27OCT,1,1,durante,116,207,116,15.1712666666667,92.3210333333333,4033,27/10/2021 12:23,27/10/2021,12.23,negro,1,743,1,-72308.014,18311691.52
Fran7,Hamburgo,represa,27OCT,1,1,durante,117,208,117,15.1712833333333,92.32105,4035,27/10/2021 12:24,27/10/2021,12.24,negro,1,744,1,-72309.766,18311689.63
Fran7,Hamburgo,represa,27OCT,1,1,durante,118,209,118,15.1713,92.3209833333333,4035,27/10/2021 12:25,27/10/2021,12.25,negro,1,745,0,-72302.533,18311687.95
Fran7,Hamburgo,represa,27OCT,1,1,durante,119,210,119,15.1712833333333,92.321,4030,27/10/2021 12:25,27/10/2021,12.25,negro,1,745,1,-72304.375,18311689.76
Fran7,Hamburgo,represa,27OCT,1,1,durante,120,211,120,15.1713,92.3209833333333,4030,27/10/2021 12:26,27/10/2021,12.26,negro,1,746,1,-72302.533,18311687.95
Fran7,Hamburgo,represa,27OCT,1,1,durante,121,212,121,15.1712666666667,92.3209833333333,4030,27/10/2021 12:27,27/10/2021,12.27,negro,1,747,7,-72302.623,18311691.65
Fran7,Hamburgo,represa,27OCT,1,1,durante,122,213,122,15.1713,92.32095,4032,27/10/2021 12:34,27/10/2021,12.34,negro,1,754,1,-72298.938,18311688.04
Fran7,Hamburgo,represa,27OCT,1,1,durante,123,214,123,15.1712666666667,92.32095,4031,27/10/2021 12:35,27/10/2021,12.35,negro,1,755,1,-72299.029,18311691.74
Fran7,Hamburgo,represa,27OCT,1,1,durante,124,215,124,15.17125,92.3209166666667,4031,27/10/2021 12:36,27/10/2021,12.36,negro,1,756,0,-72295.48,18311693.68
Fran7,Hamburgo,represa,27OCT,1,1,durante,125,216,125,15.17125,92.3209333333333,4031,27/10/2021 12:36,27/10/2021,12.36,negro,1,756,3,-72297.277,18311693.63
Fran7,Hamburgo,represa,27OCT,1,1,durante,126,217,126,15.17125,92.3209166666667,4030,27/10/2021 12:39,27/10/2021,12.39,negro,1,759,1,-72295.48,18311693.68
Fran7,Hamburgo,represa,27OCT,1,1,durante,127,218,127,15.1712333333333,92.3209333333333,4029,27/10/2021 12:40,27/10/2021,12.4,negro,1,760,3,-72297.322,18311695.48
Fran7,Hamburgo,represa,27OCT,1,1,durante,128,219,128,15.1712666666667,92.3209666666667,4033,27/10/2021 12:43,27/10/2021,12.43,negro,1,763,1.99999999999989,-72300.826,18311691.7
Fran7,Hamburgo,represa,27OCT,1,1,durante,129,220,129,15.1713166666667,92.3209666666667,4034,27/10/2021 12:45,27/10/2021,12.45,negro,1,765,1.00000000000023,-72300.69,18311686.14
Fran7,Hamburgo,represa,27OCT,1,1,durante,130,221,130,15.1712666666667,92.3209833333333,4035,27/10/2021 12:46,27/10/2021,12.46,negro,1,766,1,-72302.623,18311691.65
Fran7,Hamburgo,represa,27OCT,1,1,durante,131,222,131,15.1712666666667,92.321,4037,27/10/2021 12:47,27/10/2021,12.47,negro,1,767,0.999999999999886,-72304.42,18311691.61
Fran7,Hamburgo,represa,27OCT,1,1,durante,132,223,132,15.1712666666667,92.321,4038,27/10/2021 12:48,27/10/2021,12.48,negro,1,768,1,-72304.42,18311691.61
Fran7,Hamburgo,represa,27OCT,1,1,durante,133,224,133,15.1712666666667,92.32105,4039,27/10/2021 12:49,27/10/2021,12.49,negro,1,769,2,-72309.811,18311691.48
Fran7,Hamburgo,represa,27OCT,1,1,durante,134,225,134,15.1713166666667,92.3210333333333,4040,27/10/2021 12:51,27/10/2021,12.51,negro,1,771,1.99999999999989,-72307.879,18311685.97
Fran7,Hamburgo,represa,27OCT,1,1,durante,135,226,135,15.1713,92.32105,4041,27/10/2021 12:53,27/10/2021,12.53,negro,1,773,3.00000000000011,-72309.721,18311687.78
Fran8,Hamburgo,represa,27OCT,4,1,inicio,1,628,1,15.1704833333333,92.3217666666667,3983,27/10/2021 07:51,27/10/2021,7.51,amarillo,1,471,4,-72389.206,18311776.56
Fran8,Hamburgo,represa,27OCT,4,1,durante,2,629,2,15.1704666666667,92.3217333333333,3971,27/10/2021 07:55,27/10/2021,7.55,amarillo,1,475,2,-72385.657,18311778.5
Fran8,Hamburgo,represa,27OCT,4,1,durante,3,630,3,15.17045,92.3217333333333,3976,27/10/2021 07:57,27/10/2021,7.57,amarillo,1,477,4,-72385.702,18311780.35
Fran8,Hamburgo,represa,27OCT,4,1,durante,4,631,4,15.1704666666667,92.3217833333333,3977,27/10/2021 08:01,27/10/2021,8.01,amarillo,1,481,0,-72391.048,18311778.37
Fran8,Hamburgo,represa,27OCT,4,1,durante,5,632,5,15.1704666666667,92.3217833333333,3977,27/10/2021 08:01,27/10/2021,8.01,amarillo,1,481,0.999999999999943,-72391.048,18311778.37
Fran8,Hamburgo,represa,27OCT,4,1,durante,6,633,6,15.17045,92.3217666666667,3978,27/10/2021 08:02,27/10/2021,8.02,amarillo,1,482,1,-72389.296,18311780.26
Fran8,Hamburgo,represa,27OCT,4,1,durante,7,634,7,15.1704333333333,92.32175,3980,27/10/2021 08:03,27/10/2021,8.03,amarillo,1,483,2.00000000000011,-72387.544,18311782.16
Fran8,Hamburgo,represa,27OCT,4,1,durante,8,635,8,15.1704666666667,92.3217666666667,3974,27/10/2021 08:05,27/10/2021,8.05,amarillo,1,485,1.99999999999994,-72389.251,18311778.41
Fran8,Hamburgo,represa,27OCT,4,1,durante,9,636,9,15.1704333333333,92.3218,3971,27/10/2021 08:07,27/10/2021,8.07,amarillo,1,487,7.00000000000006,-72392.935,18311782.02
Fran8,Hamburgo,represa,27OCT,4,1,durante,10,637,10,15.1704333333333,92.3217833333333,3958,27/10/2021 08:14,27/10/2021,8.14,amarillo,1,494,1,-72391.138,18311782.07
Fran8,Hamburgo,represa,27OCT,4,1,durante,11,638,11,15.1704333333333,92.3217666666667,3961,27/10/2021 08:15,27/10/2021,8.15,amarillo,1,495,1.99999999999994,-72389.341,18311782.11
Fran8,Hamburgo,represa,27OCT,4,1,reinicio,12,640,12,15.1703833333333,92.3217,3964,27/10/2021 08:20,27/10/2021,8.2,amarillo,1,500,1.00000000000017,-72382.288,18311787.84
Fran8,Hamburgo,represa,27OCT,4,1,durante,13,641,13,15.1704166666667,92.3217333333333,3959,27/10/2021 08:21,27/10/2021,8.21,amarillo,1,501,2.99999999999989,-72385.792,18311784.05
Fran8,Hamburgo,represa,27OCT,4,1,durante,14,642,14,15.1704,92.32175,3955,27/10/2021 08:24,27/10/2021,8.24,amarillo,1,504,2,-72387.634,18311785.86
Fran8,Hamburgo,represa,27OCT,4,1,durante,15,643,15,15.1704166666667,92.3217333333333,3958,27/10/2021 08:26,27/10/2021,8.26,amarillo,1,506,5.00000000000006,-72385.792,18311784.05
Fran8,Hamburgo,represa,27OCT,4,1,durante,16,644,16,15.1704166666667,92.3217,3950,27/10/2021 08:31,27/10/2021,8.31,amarillo,1,511,2.99999999999994,-72382.198,18311784.14
Fran8,Hamburgo,represa,27OCT,4,1,durante,17,645,17,15.1704166666667,92.3216833333333,3948,27/10/2021 08:34,27/10/2021,8.34,amarillo,1,514,7,-72380.401,18311784.18
Fran8,Hamburgo,represa,27OCT,4,1,durante,18,646,18,15.1704166666667,92.3216833333333,3943,27/10/2021 08:41,27/10/2021,8.41,amarillo,1,521,5.00000000000011,-72380.401,18311784.18
Fran8,Hamburgo,represa,27OCT,4,1,durante,19,647,19,15.1704166666667,92.3216833333333,3947,27/10/2021 08:46,27/10/2021,8.46,amarillo,1,526,2.99999999999989,-72380.401,18311784.18
Fran8,Hamburgo,represa,27OCT,4,1,durante,20,648,20,15.1704,92.3216666666667,3947,27/10/2021 08:49,27/10/2021,8.49,amarillo,1,529,8,-72378.649,18311786.07
Fran8,Hamburgo,represa,27OCT,4,1,durante,21,649,21,15.1704166666667,92.32165,3948,27/10/2021 08:57,27/10/2021,8.57,amarillo,1,537,2,-72376.807,18311784.27
Fran8,Hamburgo,represa,27OCT,4,1,reinicio,22,649,22,15.1704166666667,92.32165,3948,27/10/2021 09:02,27/10/2021,9.02,amarillo,1,542,4,-72376.807,18311784.27
Fran8,Hamburgo,represa,27OCT,4,1,durante,23,650,23,15.1704,92.32165,3951,27/10/2021 09:06,27/10/2021,9.06,amarillo,1,546,2,-72376.852,18311786.12
Fran8,Hamburgo,represa,27OCT,4,1,durante,24,651,24,15.1704,92.3216,3950,27/10/2021 09:08,27/10/2021,9.08,amarillo,1,548,2,-72371.46,18311786.25
Fran8,Hamburgo,represa,27OCT,4,1,durante,25,652,25,15.1704,92.3215833333333,3952,27/10/2021 09:10,27/10/2021,9.1,amarillo,1,550,4,-72369.663,18311786.29
Fran8,Hamburgo,represa,27OCT,4,1,durante,26,653,26,15.1704166666667,92.3215666666667,3951,27/10/2021 09:14,27/10/2021,9.14,amarillo,1,554,3,-72367.821,18311784.49
Fran8,Hamburgo,represa,27OCT,4,1,durante,27,654,27,15.1703833333333,92.3215333333333,3951,27/10/2021 09:17,27/10/2021,9.17,amarillo,1,557,4.00000000000011,-72364.317,18311788.28
Fran8,Hamburgo,represa,27OCT,4,1,durante,28,655,28,15.1704166666667,92.3215166666667,3952,27/10/2021 09:21,27/10/2021,9.21,amarillo,1,561,2.99999999999989,-72362.43,18311784.62
Fran8,Hamburgo,represa,27OCT,4,1,durante,29,656,29,15.1704,92.3215,3953,27/10/2021 09:24,27/10/2021,9.24,amarillo,1,564,3.99999999999989,-72360.678,18311786.51
Fran8,Hamburgo,represa,27OCT,4,1,durante,30,657,30,15.1704,92.3215,3943,27/10/2021 09:28,27/10/2021,9.28,amarillo,1,568,2.00000000000023,-72360.678,18311786.51
Fran8,Hamburgo,represa,27OCT,4,1,reinicio,31,658,31,15.1704,92.32135,3975,27/10/2021 10:16,27/10/2021,10.16,amarillo,1,616,11.9999999999999,-72344.504,18311786.91
Fran8,Hamburgo,represa,27OCT,4,1,durante,32,659,32,15.17035,92.3213166666667,3976,27/10/2021 10:28,27/10/2021,10.28,amarillo,1,628,7.00000000000011,-72341.045,18311792.55
Fran8,Hamburgo,represa,27OCT,4,1,durante,33,660,33,15.1703333333333,92.3212833333333,3972,27/10/2021 10:35,27/10/2021,10.35,amarillo,1,635,1.99999999999989,-72337.496,18311794.48
Fran8,Hamburgo,represa,27OCT,4,1,durante,34,661,34,15.17035,92.32125,3961,27/10/2021 10:37,27/10/2021,10.37,amarillo,1,637,1.00000000000023,-72333.857,18311792.72
Fran8,Hamburgo,represa,27OCT,4,1,durante,35,662,35,15.1703666666667,92.32125,3962,27/10/2021 10:38,27/10/2021,10.38,amarillo,1,638,1.99999999999989,-72333.812,18311790.87
Fran8,Hamburgo,represa,27OCT,4,1,durante,36,663,36,15.1704,92.3212833333333,3965,27/10/2021 10:40,27/10/2021,10.4,amarillo,1,640,0,-72337.316,18311787.08
Fran8,Hamburgo,represa,27OCT,4,1,durante,37,664,37,15.1703833333333,92.3212666666667,3964,27/10/2021 10:40,27/10/2021,10.4,amarillo,1,640,2,-72335.564,18311788.98
Fran8,Hamburgo,represa,27OCT,4,1,durante,38,665,38,15.1703666666667,92.3212666666667,3962,27/10/2021 10:42,27/10/2021,10.42,amarillo,1,642,1,-72335.609,18311790.83
Fran8,Hamburgo,represa,27OCT,4,1,durante,39,666,39,15.17035,92.3212666666667,3968,27/10/2021 10:43,27/10/2021,10.43,amarillo,1,643,0,-72335.654,18311792.68
Fran8,Hamburgo,represa,27OCT,4,1,durante,40,667,40,15.1703333333333,92.3212333333333,3967,27/10/2021 10:43,27/10/2021,10.43,amarillo,1,643,1,-72332.105,18311794.62
Fran8,Hamburgo,represa,27OCT,4,1,durante,41,668,41,15.17035,92.3212,3963,27/10/2021 10:44,27/10/2021,10.44,amarillo,1,644,0,-72328.466,18311792.85
Fran8,Hamburgo,represa,27OCT,4,1,durante,42,669,42,15.17035,92.3212,3963,27/10/2021 10:44,27/10/2021,10.44,amarillo,1,644,3.00000000000011,-72328.466,18311792.85
Fran8,Hamburgo,represa,27OCT,4,1,durante,43,670,43,15.17035,92.3212,3969,27/10/2021 10:47,27/10/2021,10.47,amarillo,1,647,0,-72328.466,18311792.85
Fran8,Hamburgo,represa,27OCT,4,1,durante,44,671,44,15.17035,92.3212,3969,27/10/2021 10:47,27/10/2021,10.47,amarillo,1,647,0.999999999999886,-72328.466,18311792.85
Fran8,Hamburgo,represa,27OCT,4,1,durante,45,672,45,15.17035,92.3211833333333,3972,27/10/2021 10:48,27/10/2021,10.48,amarillo,1,648,1,-72326.668,18311792.9
Fran8,Hamburgo,represa,27OCT,4,1,durante,46,673,46,15.17035,92.32115,3973,27/10/2021 10:49,27/10/2021,10.49,amarillo,1,649,1,-72323.074,18311792.98
Fran8,Hamburgo,represa,27OCT,4,1,durante,47,674,47,15.17035,92.3211166666667,3972,27/10/2021 10:50,27/10/2021,10.5,amarillo,1,650,2,-72319.48,18311793.07
Fran8,Hamburgo,represa,27OCT,4,1,reinicio,48,675,1,15.1704666666667,92.3215166666667,3936,27/10/2021 11:15,27/10/2021,11.15,amarillo,1,675,4,-72362.295,18311779.07
Fran8,Hamburgo,represa,27OCT,4,1,durante,49,676,2,15.1705,92.3214,3942,27/10/2021 11:19,27/10/2021,11.19,amarillo,1,679,3.00000000000011,-72349.625,18311775.67
Fran8,Hamburgo,represa,27OCT,4,1,durante,50,677,3,15.1704833333333,92.32135,3953,27/10/2021 11:22,27/10/2021,11.22,amarillo,1,682,0,-72344.279,18311777.66
Fran8,Hamburgo,represa,27OCT,4,1,durante,51,678,4,15.1704833333333,92.32135,3953,27/10/2021 11:22,27/10/2021,11.22,amarillo,1,682,0.999999999999886,-72344.279,18311777.66
Fran8,Hamburgo,represa,27OCT,4,1,durante,52,679,5,15.1704833333333,92.3213333333333,3954,27/10/2021 11:23,27/10/2021,11.23,amarillo,1,683,8,-72342.481,18311777.7
Fran8,Hamburgo,represa,27OCT,4,1,durante,53,680,6,15.1704833333333,92.3213166666667,3946,27/10/2021 11:31,27/10/2021,11.31,amarillo,1,691,0,-72340.684,18311777.74
Fran8,Hamburgo,represa,27OCT,4,1,durante,54,681,7,15.1704666666667,92.3213,3947,27/10/2021 11:31,27/10/2021,11.31,amarillo,1,691,7.00000000000011,-72338.932,18311779.64
Fran8,Hamburgo,represa,27OCT,4,1,durante,55,682,8,15.17045,92.3213,3955,27/10/2021 11:38,27/10/2021,11.38,amarillo,1,698,2.99999999999989,-72338.977,18311781.49
Fran8,Hamburgo,represa,27OCT,4,1,durante,56,683,9,15.1704666666667,92.3213,3951,27/10/2021 11:41,27/10/2021,11.41,amarillo,1,701,9,-72338.932,18311779.64
Fran8,Hamburgo,represa,27OCT,4,1,durante,57,684,10,15.1704333333333,92.3212,3967,27/10/2021 11:50,27/10/2021,11.5,amarillo,1,710,5.00000000000011,-72328.24,18311783.6
Fran8,Hamburgo,represa,27OCT,4,1,durante,58,685,11,15.1704666666667,92.3211666666667,3969,27/10/2021 11:55,27/10/2021,11.55,amarillo,1,715,0,-72324.556,18311779.99
Fran8,Hamburgo,represa,27OCT,4,1,durante,59,686,12,15.17045,92.32115,3970,27/10/2021 11:55,27/10/2021,11.55,amarillo,1,715,3.99999999999989,-72322.804,18311781.88
Fran8,Hamburgo,represa,27OCT,4,1,durante,60,687,13,15.1704666666667,92.3211666666667,3970,27/10/2021 11:59,27/10/2021,11.59,amarillo,1,719,3,-72324.556,18311779.99
Fran8,Hamburgo,represa,27OCT,4,1,reinicio,61,688,14,15.1704833333333,92.3212,3965,27/10/2021 12:03,27/10/2021,12.03,amarillo,1,723,4.00000000000011,-72328.105,18311778.05
Fran8,Hamburgo,represa,27OCT,4,1,durante,62,689,15,15.1704666666667,92.3212166666667,3975,27/10/2021 12:07,27/10/2021,12.07,amarillo,1,727,7,-72329.947,18311779.86
Fran8,Hamburgo,represa,27OCT,4,1,durante,63,690,16,15.1704666666667,92.3212,3950,27/10/2021 12:14,27/10/2021,12.14,amarillo,1,734,8.00000000000011,-72328.15,18311779.9
Fran8,Hamburgo,represa,27OCT,4,1,durante,64,691,17,15.1704833333333,92.3212333333333,3957,27/10/2021 12:22,27/10/2021,12.22,amarillo,1,742,0.999999999999886,-72331.699,18311777.96
Fran8,Hamburgo,represa,27OCT,4,1,durante,65,692,18,15.1704833333333,92.32125,3963,27/10/2021 12:23,27/10/2021,12.23,amarillo,1,743,4,-72333.496,18311777.92
Fran8,Hamburgo,represa,27OCT,4,1,durante,66,693,19,15.1705,92.3212833333333,3960,27/10/2021 12:27,27/10/2021,12.27,amarillo,1,747,0.999999999999886,-72337.045,18311775.98
Fran8,Hamburgo,represa,27OCT,4,1,durante,67,694,20,15.1704833333333,92.3212666666667,3953,27/10/2021 12:28,27/10/2021,12.28,amarillo,1,748,5.00000000000011,-72335.293,18311777.87
Fran8,Hamburgo,represa,27OCT,4,1,durante,68,695,21,15.1706,92.3213166666667,3961,27/10/2021 12:33,27/10/2021,12.33,amarillo,1,753,5.00000000000011,-72340.369,18311764.79
Fran8,Hamburgo,represa,27OCT,4,1,durante,69,696,22,15.1705333333333,92.3211833333333,3972,27/10/2021 12:38,27/10/2021,12.38,amarillo,1,758,2.99999999999989,-72326.172,18311772.54
Fran8,Hamburgo,represa,27OCT,4,1,durante,70,697,23,15.1705333333333,92.3211666666667,3972,27/10/2021 12:41,27/10/2021,12.41,amarillo,1,761,6.00000000000011,-72324.375,18311772.59
Fran8,Hamburgo,represa,27OCT,4,1,durante,71,698,24,15.1704833333333,92.3211833333333,3969,27/10/2021 12:47,27/10/2021,12.47,amarillo,1,767,0.999999999999886,-72326.308,18311778.09
Fran8,Hamburgo,represa,27OCT,4,1,durante,72,699,25,15.1705,92.3211833333333,3966,27/10/2021 12:48,27/10/2021,12.48,amarillo,1,768,0,-72326.263,18311776.24
Fran8,Hamburgo,represa,27OCT,4,1,durante,73,700,26,15.1705,92.3211833333333,3966,27/10/2021 12:48,27/10/2021,12.48,amarillo,1,768,4,-72326.263,18311776.24
Fran8,Hamburgo,represa,27OCT,4,1,durante,74,701,27,15.1705166666667,92.3212166666667,3974,27/10/2021 12:52,27/10/2021,12.52,amarillo,1,772,1.99999999999989,-72329.812,18311774.31
Fran8,Hamburgo,represa,27OCT,4,1,durante,75,702,28,15.1705333333333,92.3212166666667,3975,27/10/2021 12:54,27/10/2021,12.54,amarillo,1,774,2.00000000000011,-72329.766,18311772.45
Fran8,Hamburgo,represa,27OCT,4,1,durante,76,703,29,15.1705,92.3211833333333,3971,27/10/2021 12:56,27/10/2021,12.56,amarillo,1,776,3,-72326.263,18311776.24
Fran8,Hamburgo,represa,27OCT,4,1,durante,77,704,30,15.1705,92.3212166666667,3969,27/10/2021 12:59,27/10/2021,12.59,amarillo,1,779,3.99999999999989,-72329.857,18311776.16
Fran8,Hamburgo,represa,27OCT,4,1,durante,78,705,31,15.1704666666667,92.32115,3971,27/10/2021 13:03,27/10/2021,13.03,amarillo,1,783,2.00000000000023,-72322.759,18311780.03
Fran9,Hamburgo,falta,28OCT,2,1,inicio,1,229,1,15.1692833333333,92.3227166666667,3801,28/10/2021 07:24,28/10/2021,7.24,negro,1,444,1,-72494.888,18311907.29
Fran9,Hamburgo,falta,28OCT,2,1,durante,2,230,2,15.1692833333333,92.3227,3805,28/10/2021 07:25,28/10/2021,7.25,negro,1,445,5,-72493.091,18311907.33
Fran9,Hamburgo,falta,28OCT,2,1,durante,3,231,3,15.1692666666667,92.3226833333333,3801,28/10/2021 07:30,28/10/2021,7.3,negro,1,450,0,-72491.339,18311909.23
Fran9,Hamburgo,falta,28OCT,2,1,durante,4,232,4,15.16925,92.3227166666667,3797,28/10/2021 07:30,28/10/2021,7.3,negro,1,450,2,-72494.979,18311910.99
Fran9,Hamburgo,falta,28OCT,2,1,durante,5,233,5,15.16925,92.3227333333333,3798,28/10/2021 07:32,28/10/2021,7.32,negro,1,452,6,-72496.776,18311910.95
Fran9,Hamburgo,falta,28OCT,2,1,durante,6,234,6,15.16925,92.3227,3800,28/10/2021 07:38,28/10/2021,7.38,negro,1,458,3,-72493.181,18311911.03
Fran9,Hamburgo,falta,28OCT,2,1,durante,7,235,7,15.1693,92.3226833333333,3804,28/10/2021 07:41,28/10/2021,7.41,negro,1,461,5,-72491.249,18311905.53
Fran9,Hamburgo,falta,28OCT,2,1,durante,8,236,8,15.1692666666667,92.3226833333333,3793,28/10/2021 07:46,28/10/2021,7.46,negro,1,466,5,-72491.339,18311909.23
Fran9,Hamburgo,falta,28OCT,2,1,durante,9,237,9,15.1692333333333,92.3226666666667,3791,28/10/2021 07:51,28/10/2021,7.51,negro,1,471,3,-72489.632,18311912.97
Fran9,Hamburgo,falta,28OCT,2,1,durante,10,238,10,15.16925,92.3226833333333,3787,28/10/2021 07:54,28/10/2021,7.54,negro,1,474,1.99999999999994,-72491.384,18311911.08
Fran9,Hamburgo,falta,28OCT,2,1,durante,11,239,11,15.16925,92.32265,3788,28/10/2021 07:56,28/10/2021,7.56,negro,1,476,4.00000000000006,-72487.79,18311911.17
Fran9,Hamburgo,falta,28OCT,2,1,reinicio,12,240,12,15.16925,92.32265,3786,28/10/2021 08:01,28/10/2021,8.01,negro,1,481,0.999999999999943,-72487.79,18311911.17
Fran9,Hamburgo,falta,28OCT,2,1,durante,13,241,13,15.1692666666667,92.3226333333333,3789,28/10/2021 08:02,28/10/2021,8.02,negro,1,482,1.99999999999994,-72485.948,18311909.36
Fran9,Hamburgo,falta,28OCT,2,1,durante,14,242,14,15.1692333333333,92.3226666666667,3784,28/10/2021 08:04,28/10/2021,8.04,negro,1,484,5.00000000000011,-72489.632,18311912.97
Fran9,Hamburgo,falta,28OCT,2,1,durante,15,243,15,15.1692166666667,92.32265,3782,28/10/2021 08:09,28/10/2021,8.09,negro,1,489,5.00000000000006,-72487.88,18311914.87
Fran9,Hamburgo,falta,28OCT,2,1,durante,16,244,16,15.1692166666667,92.3226,3779,28/10/2021 08:14,28/10/2021,8.14,negro,1,494,1.99999999999994,-72482.489,18311915
Fran9,Hamburgo,falta,28OCT,2,1,durante,17,245,17,15.1692166666667,92.3226166666667,3782,28/10/2021 08:16,28/10/2021,8.16,negro,1,496,1,-72484.286,18311914.95
Fran9,Hamburgo,falta,28OCT,2,1,durante,18,246,18,15.1692333333333,92.3226166666667,3783,28/10/2021 08:17,28/10/2021,8.17,negro,1,497,1,-72484.241,18311913.1
Fran9,Hamburgo,falta,28OCT,2,1,reinicio,19,247,19,15.16925,92.3226333333333,3787,28/10/2021 08:22,28/10/2021,8.22,negro,1,502,2.99999999999994,-72485.993,18311911.21
Fran9,Hamburgo,falta,28OCT,2,1,durante,20,248,20,15.16925,92.3226666666667,3785,28/10/2021 08:25,28/10/2021,8.25,negro,1,505,3.99999999999989,-72489.587,18311911.12
Fran9,Hamburgo,falta,28OCT,2,1,durante,21,249,21,15.1692166666667,92.32265,3790,28/10/2021 08:29,28/10/2021,8.29,negro,1,509,2.00000000000017,-72487.88,18311914.87
Fran9,Hamburgo,falta,28OCT,2,1,durante,22,250,22,15.1692333333333,92.32265,3795,28/10/2021 08:31,28/10/2021,8.31,negro,1,511,1.99999999999994,-72487.835,18311913.02
Fran9,Hamburgo,falta,28OCT,2,1,durante,23,251,23,15.1692333333333,92.32265,3791,28/10/2021 08:33,28/10/2021,8.33,negro,1,513,2,-72487.835,18311913.02
Fran9,Hamburgo,falta,28OCT,2,1,durante,24,252,24,15.16925,92.3226333333333,3795,28/10/2021 08:35,28/10/2021,8.35,negro,1,515,1.99999999999989,-72485.993,18311911.21
Fran9,Hamburgo,falta,28OCT,2,1,durante,25,253,25,15.1692166666667,92.3226166666667,3796,28/10/2021 08:37,28/10/2021,8.37,negro,1,517,0,-72484.286,18311914.95
Fran9,Hamburgo,falta,28OCT,2,1,reinicio,26,254,26,15.1692,92.3226,3790,28/10/2021 08:42,28/10/2021,8.42,negro,1,522,1,-72482.534,18311916.85
Fran9,Hamburgo,falta,28OCT,2,1,durante,27,255,27,15.1691833333333,92.3226166666667,3793,28/10/2021 08:43,28/10/2021,8.43,negro,1,523,0,-72484.376,18311918.65
Fran9,Hamburgo,falta,28OCT,2,1,durante,28,256,28,15.1691666666667,92.3226,3789,28/10/2021 08:43,28/10/2021,8.43,negro,1,523,1,-72482.624,18311920.55
Fran9,Hamburgo,falta,28OCT,2,1,durante,29,257,29,15.16915,92.3225666666667,3788,28/10/2021 08:44,28/10/2021,8.44,negro,1,524,2.00000000000011,-72479.075,18311922.49
Fran9,Hamburgo,falta,28OCT,2,1,durante,30,258,30,15.1691666666667,92.3225666666667,3788,28/10/2021 08:46,28/10/2021,8.46,negro,1,526,2.99999999999989,-72479.03,18311920.64
Fran9,Hamburgo,falta,28OCT,2,1,durante,31,259,31,15.1691166666667,92.3225333333333,3790,28/10/2021 08:49,28/10/2021,8.49,negro,1,529,2,-72475.571,18311926.27
Fran9,Hamburgo,falta,28OCT,2,1,durante,32,260,32,15.16915,92.3225,3791,28/10/2021 08:51,28/10/2021,8.51,negro,1,531,1.99999999999989,-72471.887,18311922.66
Fran9,Hamburgo,falta,28OCT,2,1,durante,33,261,33,15.1691333333333,92.3225,3786,28/10/2021 08:53,28/10/2021,8.53,negro,1,533,1,-72471.932,18311924.51
Fran9,Hamburgo,falta,28OCT,2,1,durante,34,262,34,15.1691333333333,92.3224666666667,3790,28/10/2021 08:54,28/10/2021,8.54,negro,1,534,3.00000000000011,-72468.338,18311924.6
Fran9,Hamburgo,falta,28OCT,2,1,durante,35,263,35,15.1691,92.32245,3787,28/10/2021 08:57,28/10/2021,8.57,negro,1,537,2,-72466.631,18311928.34
Fran9,Hamburgo,falta,28OCT,2,1,durante,36,264,36,15.1691333333333,92.3224666666667,3787,28/10/2021 08:59,28/10/2021,8.59,negro,1,539,2,-72468.338,18311924.6
Fran9,Hamburgo,falta,28OCT,2,1,durante,37,265,37,15.16915,92.3224833333333,3785,28/10/2021 09:01,28/10/2021,9.01,negro,1,541,1.99999999999989,-72470.09,18311922.71
